d,r,t,e1,a,b,n,defect1,s,u,e2,c,f,m,defect2,D,role_bound,correspondence_bound
60,1,1,60,1,80,81,1,94,2,30,1,80,81,47,7614,80,188
60,1,1,60,1,80,81,1,94,6,10,1,80,81,47,7614,80,188
60,13,6,10,1,80,81,13,94,2,30,1,80,81,47,7614,80,2444
60,13,6,10,1,80,81,13,94,6,10,1,80,81,47,7614,80,2444
60,17,6,10,1,80,81,17,94,2,30,1,80,81,47,7614,80,3196
60,17,6,10,1,80,81,17,94,6,10,1,80,81,47,7614,80,3196
60,19,6,10,1,80,81,19,94,2,30,1,80,81,47,7614,80,3572
60,19,6,10,1,80,81,19,94,6,10,1,80,81,47,7614,80,3572
60,23,6,10,1,80,81,23,94,2,30,1,80,81,47,7614,80,4324
60,23,6,10,1,80,81,23,94,6,10,1,80,81,47,7614,80,4324
60,29,6,10,1,80,81,29,94,2,30,1,80,81,47,7614,80,5452
60,29,6,10,1,80,81,29,94,6,10,1,80,81,47,7614,80,5452
60,31,6,10,1,80,81,31,94,2,30,1,80,81,47,7614,80,5828
60,31,6,10,1,80,81,31,94,6,10,1,80,81,47,7614,80,5828
60,37,2,30,1,80,81,37,94,2,30,1,80,81,47,7614,80,6956
60,37,2,30,1,80,81,37,94,6,10,1,80,81,47,7614,80,6956
60,37,6,10,1,80,81,37,94,2,30,1,80,81,47,7614,80,6956
60,37,6,10,1,80,81,37,94,6,10,1,80,81,47,7614,80,6956
60,39,6,10,1,80,81,13,94,2,30,1,80,81,47,7614,80,7332
60,39,6,10,1,80,81,13,94,6,10,1,80,81,47,7614,80,7332
60,41,2,30,1,80,81,41,94,2,30,1,80,81,47,7614,80,7708
60,41,2,30,1,80,81,41,94,6,10,1,80,81,47,7614,80,7708
60,41,6,10,1,80,81,41,94,2,30,1,80,81,47,7614,80,7708
60,41,6,10,1,80,81,41,94,6,10,1,80,81,47,7614,80,7708
60,43,2,30,1,80,81,43,94,2,30,1,80,81,47,7614,80,8084
60,43,2,30,1,80,81,43,94,6,10,1,80,81,47,7614,80,8084
60,43,6,10,1,80,81,43,94,2,30,1,80,81,47,7614,80,8084
60,43,6,10,1,80,81,43,94,6,10,1,80,81,47,7614,80,8084
60,51,6,10,1,80,81,17,94,2,30,1,80,81,47,7614,80,9588
60,51,6,10,1,80,81,17,94,6,10,1,80,81,47,7614,80,9588
60,53,2,30,1,80,81,53,94,2,30,1,80,81,47,7614,80,9964
60,53,2,30,1,80,81,53,94,6,10,1,80,81,47,7614,80,9964
60,53,6,10,1,80,81,53,94,2,30,1,80,81,47,7614,80,9964
60,53,6,10,1,80,81,53,94,6,10,1,80,81,47,7614,80,9964
60,57,6,10,1,80,81,19,94,2,30,1,80,81,47,7614,80,10716
60,57,6,10,1,80,81,19,94,6,10,1,80,81,47,7614,80,10716
60,59,2,30,1,80,81,59,94,2,30,1,80,81,47,7614,80,11092
60,59,2,30,1,80,81,59,94,6,10,1,80,81,47,7614,80,11092
60,59,6,10,1,80,81,59,94,2,30,1,80,81,47,7614,80,11092
60,59,6,10,1,80,81,59,94,6,10,1,80,81,47,7614,80,11092
60,61,2,30,1,80,81,61,94,2,30,1,80,81,47,7614,80,11468
60,61,2,30,1,80,81,61,94,6,10,1,80,81,47,7614,80,11468
60,61,6,10,1,80,81,61,94,2,30,1,80,81,47,7614,80,11468
60,61,6,10,1,80,81,61,94,6,10,1,80,81,47,7614,80,11468
60,67,1,60,1,80,81,67,94,2,30,1,80,81,47,7614,80,12596
60,67,1,60,1,80,81,67,94,6,10,1,80,81,47,7614,80,12596
60,67,2,30,1,80,81,67,94,2,30,1,80,81,47,7614,80,12596
60,67,2,30,1,80,81,67,94,6,10,1,80,81,47,7614,80,12596
60,67,6,10,1,80,81,67,94,2,30,1,80,81,47,7614,80,12596
60,67,6,10,1,80,81,67,94,6,10,1,80,81,47,7614,80,12596
60,69,6,10,1,80,81,23,94,2,30,1,80,81,47,7614,80,12972
60,69,6,10,1,80,81,23,94,6,10,1,80,81,47,7614,80,12972
60,71,1,60,1,80,81,71,94,2,30,1,80,81,47,7614,80,13348
60,71,1,60,1,80,81,71,94,6,10,1,80,81,47,7614,80,13348
60,71,2,30,1,80,81,71,94,2,30,1,80,81,47,7614,80,13348
60,71,2,30,1,80,81,71,94,6,10,1,80,81,47,7614,80,13348
60,71,6,10,1,80,81,71,94,2,30,1,80,81,47,7614,80,13348
60,71,6,10,1,80,81,71,94,6,10,1,80,81,47,7614,80,13348
60,73,1,60,1,80,81,73,94,2,30,1,80,81,47,7614,80,13724
60,73,1,60,1,80,81,73,94,6,10,1,80,81,47,7614,80,13724
60,73,2,30,1,80,81,73,94,2,30,1,80,81,47,7614,80,13724
60,73,2,30,1,80,81,73,94,6,10,1,80,81,47,7614,80,13724
60,73,6,10,1,80,81,73,94,2,30,1,80,81,47,7614,80,13724
60,73,6,10,1,80,81,73,94,6,10,1,80,81,47,7614,80,13724
60,79,1,60,1,80,81,79,94,2,30,1,80,81,47,7614,80,14852
60,79,1,60,1,80,81,79,94,6,10,1,80,81,47,7614,80,14852
60,79,2,30,1,80,81,79,94,2,30,1,80,81,47,7614,80,14852
60,79,2,30,1,80,81,79,94,6,10,1,80,81,47,7614,80,14852
60,79,6,10,1,80,81,79,94,2,30,1,80,81,47,7614,80,14852
60,79,6,10,1,80,81,79,94,6,10,1,80,81,47,7614,80,14852
60,83,1,60,1,80,81,83,94,2,30,1,80,81,47,7614,80,15604
60,83,1,60,1,80,81,83,94,6,10,1,80,81,47,7614,80,15604
60,83,2,30,1,80,81,83,94,2,30,1,80,81,47,7614,80,15604
60,83,2,30,1,80,81,83,94,6,10,1,80,81,47,7614,80,15604
60,83,6,10,1,80,81,83,94,2,30,1,80,81,47,7614,80,15604
60,83,6,10,1,80,81,83,94,6,10,1,80,81,47,7614,80,15604
60,87,6,10,1,80,81,29,94,2,30,1,80,81,47,7614,80,16356
60,87,6,10,1,80,81,29,94,6,10,1,80,81,47,7614,80,16356
60,89,1,60,1,80,81,89,94,2,30,1,80,81,47,7614,80,16732
60,89,1,60,1,80,81,89,94,6,10,1,80,81,47,7614,80,16732
60,89,2,30,1,80,81,89,94,2,30,1,80,81,47,7614,80,16732
60,89,2,30,1,80,81,89,94,6,10,1,80,81,47,7614,80,16732
60,89,6,10,1,80,81,89,94,2,30,1,80,81,47,7614,80,16732
60,89,6,10,1,80,81,89,94,6,10,1,80,81,47,7614,80,16732
60,93,6,10,1,80,81,31,94,2,30,1,80,81,47,7614,80,17484
60,93,6,10,1,80,81,31,94,6,10,1,80,81,47,7614,80,17484
60,1,1,60,1,80,81,1,97,1,60,1,80,81,97,7857,80,194
60,1,1,60,1,80,81,1,97,2,30,1,80,81,97,7857,80,194
60,1,1,60,1,80,81,1,97,6,10,1,80,81,97,7857,80,194
60,2,2,30,1,80,81,1,97,1,60,1,80,81,97,7857,80,388
60,2,2,30,1,80,81,1,97,2,30,1,80,81,97,7857,80,388
60,2,2,30,1,80,81,1,97,6,10,1,80,81,97,7857,80,388
60,6,6,10,1,80,81,1,97,1,60,1,80,81,97,7857,80,1164
60,6,6,10,1,80,81,1,97,2,30,1,80,81,97,7857,80,1164
60,6,6,10,1,80,81,1,97,6,10,1,80,81,97,7857,80,1164
60,13,6,10,1,80,81,13,97,1,60,1,80,81,97,7857,80,2522
60,13,6,10,1,80,81,13,97,2,30,1,80,81,97,7857,80,2522
60,13,6,10,1,80,81,13,97,6,10,1,80,81,97,7857,80,2522
60,17,6,10,1,80,81,17,97,1,60,1,80,81,97,7857,80,3298
60,17,6,10,1,80,81,17,97,2,30,1,80,81,97,7857,80,3298
60,17,6,10,1,80,81,17,97,6,10,1,80,81,97,7857,80,3298
